id,area,rent_sqft,units,yr_built,lat,lon,low_income,value_imprv_sqft
c4072285,5094,1.82,6,1933,37.8117493339127,-122.246170481758,No,55
c4072287,7923,1.63,11,1935,37.7830183838365,-122.222262505315,No,53
c4072296,19804,2.19,17,1963,37.7187766631698,-122.165883670798,No,65
c4072299,9888,1.48,10,1967,37.7018589456514,-122.114740818631,No,114
c4072304,7617,1.76,10,1958,37.8705905742198,-122.282801980218,No,81
c4072305,160856,2.26,144,1968,37.6741847492482,-122.099236126448,No,21
c4072306,13357,1.75,9,1952,37.8074231853951,-122.24848120877,No,48
c4072307,6779,1.98,9,1943,37.8235882314348,-122.249663062857,No,133
c4072320,28132,2.66,21,1964,37.8217061365409,-122.249225342228,No,44
c4072322,24601,2.2,38,1966,37.7688315372687,-122.19332512581,No,80
c4072325,7953,1.32,6,1957,37.7470167286169,-122.166203312935,No,31
c4072326,8592,1.62,7,1972,37.6987110818211,-122.082822201467,No,112
c4072327,11557,1.94,13,1972,37.678957564885,-122.11155939592,No,117
c4072334,12246,1.95,12,1939,37.8100161707147,-122.254608867394,No,67
c4072336,7834,1.71,7,1951,37.8553716050101,-122.263662838628,No,39
c4072351,15704,1.93,24,1934,37.7765451908426,-122.221127784791,No,44
c4072358,4617,1.67,5,1935,37.8355756414061,-122.268853040624,No,86
c4072359,5081,1.87,6,1947,37.8070566351766,-122.226356769939,No,69
c4072362,9199,2.72,10,1942,37.8278373455001,-122.256129436167,No,135
c4072363,5350,1.61,9,1941,37.7932569272906,-122.245777882914,No,64
c4072364,7336,1.75,9,1962,37.8870783912562,-122.297295945177,No,41
c4072367,6228,2,6,1936,37.8782587418029,-122.260481173472,No,42
c4072370,9169,1.83,10,1960,37.6983895377591,-122.086910765643,No,102
c4072378,468493,2.83,254,1991,37.6965216241085,-121.948969520719,No,144
c4072380,60550,3.07,86,1983,37.5412298674528,-122.05540554859,No,64
c4072384,5841,1.4,7,1955,37.7924355055596,-122.204521624251,No,99
c4072392,9894,1.62,11,1963,37.6384488651757,-122.069082033029,No,114
c4072393,4685,1.8,6,1933,37.8574388562372,-122.256043168501,No,80
c4072394,10486,2.83,16,1931,37.8683172486232,-122.257312421053,No,35
c4072406,9149,1.73,10,1963,37.6775809478648,-122.107788616003,No,49
c4072407,9558,2.09,16,1955,37.8485960976274,-122.270509053491,No,84
c4072411,4926,1.68,6,1958,37.7291455651342,-122.155654375408,No,111
c4072417,3962,1.43,6,1971,37.5264230162852,-122.044015509916,No,58
c4072421,3148,1.47,5,1938,37.7756895272738,-122.21497558635,No,52
c4072422,5998,1.6,9,1929,37.7749807723149,-122.193821142256,No,105
c4072423,3461,1.82,5,1911,37.8664365149595,-122.261348427487,No,155
c4072438,5834,1.91,6,1948,37.8792340027223,-122.270769591013,No,34
c4072439,24342,3.34,27,1952,37.8773317232554,-122.259539948657,No,134
c4072461,6733,1.48,6,1957,37.7275526215121,-122.152906661301,No,33
c4072465,6880,2.85,6,1948,37.8777163988894,-122.263299261647,No,61
c4072473,5759,1.81,7,1961,37.5323363291608,-122.029449507882,No,124
c4072483,5660,1.61,5,1962,37.7913431149456,-122.195282146128,No,48
c4072487,6126,1.62,5,1919,37.8244324068521,-122.254216225045,No,93
c4072488,5416,1.98,12,1938,37.7941681457364,-122.244370042916,No,147
c4072489,3470,2.07,8,1937,37.8581332599395,-122.286833387562,No,182
c4072491,11715,1.6,13,1964,37.7851325505679,-122.198129455508,No,74
c4072499,3827,2.27,5,1917,37.8629201750014,-122.260011155203,No,93
c4072515,13413,1.33,10,1958,37.7922575153644,-122.219040214719,No,36
c4072527,4112,2.3,6,1929,37.8116563652665,-122.255529209568,No,160
c4072534,5410,1.41,5,1963,37.6441514691656,-122.079555556746,No,107
c4072539,5671,1.58,7,1964,37.8514352749109,-122.277052527174,No,105
c4072546,10308,1.72,16,1951,37.7690536508516,-122.182815495397,No,97
c4072557,4688,1.47,5,1962,37.6379348207479,-122.068376551937,No,121
c4072586,3804,1.33,5,1905,37.7869063658465,-122.240290411105,No,44
c4072588,60107,3.33,62,1978,37.8646119451216,-122.256824564935,No,60
c4072591,2272,3.33,5,1932,37.8653160338381,-122.283374010653,No,220
c4072594,10142,2.07,14,1957,37.7963890856542,-122.244102148163,No,148
c4072599,19308,1.82,17,1964,37.7910820166522,-122.194186767205,No,80
c4072601,6304,1.64,7,1969,37.7015302599864,-122.108174080481,No,127
c4072610,33390,3.25,31,1947,37.8643910091978,-122.253440082991,No,59
c4072611,38505,2.65,42,1957,37.8640849770026,-122.254136830009,No,71
c4072616,4817,1.76,6,1935,37.8780693427012,-122.260286238099,No,108
c4072622,6425,2.17,11,1939,37.8455723804625,-122.260789499134,No,131
c4072625,13423,2.48,18,1939,37.8773610440455,-122.262038015482,No,36
c4072627,3819,1.73,6,1927,37.8644018298639,-122.276526474637,No,187
c4072642,19248,1.96,18,1969,37.7248293283519,-122.158057597276,No,80
c4072647,6289,1.8,8,1956,37.8697230708713,-122.294998706206,No,24
c4072653,13857,2.21,18,1947,37.8031729979729,-122.250263228754,No,53
c4072661,9843,1.76,10,1961,37.7000089812887,-122.118001487872,No,115
c4072662,16199,2.76,20,1969,37.489748248804,-121.925295891023,No,84
c4072672,18786,1.6,7,1951,37.8139605850785,-122.245531118483,No,42
c4072674,5648,1.63,7,1939,37.8327682341222,-122.274655283869,No,68
c4072676,7803,2.15,10,1943,37.8100518001768,-122.256450921256,No,141
c4072677,9403,1.98,12,1943,37.8099235368602,-122.2565127264,No,127
c4072687,6890,1.57,5,1965,37.664484495929,-122.108995547798,No,100
c4072695,13393,1.84,18,1935,37.8003315949201,-122.24114986358,No,81
c4072697,13455,3.14,15,1945,37.8787072156551,-122.262320639431,No,145
c4072709,9990,1.27,5,1964,37.7924715291728,-122.211334124463,No,58
c4072711,26930,3.09,30,1976,37.767995515251,-122.248890005655,No,145
c4072720,31517,2.11,31,1974,37.6803767394298,-121.732160865112,No,84
c4072723,4414,2.38,8,1933,37.8687160482558,-122.289593411973,No,59
c4072725,6850,2,8,1959,37.8761872156999,-122.27010395083,No,68
c4072733,23121,2.5,23,1957,37.8005885111035,-122.25006393613,No,63
c4072740,5790,1.3,6,1964,37.6756447245381,-122.109695135542,No,113
c4072741,8415,1.58,8,1959,37.6741387813983,-122.098328600813,No,47
c4072743,5068,1.49,6,1967,37.8634744235478,-122.278673707009,No,64
c4072745,4793,1.55,8,1914,37.7946241679078,-122.250534160656,No,17
c4072752,10126,2.11,12,1953,37.6629208143371,-121.880600328118,No,91
c4072753,29543,2.56,31,1957,37.8664925303485,-122.252396397662,No,70
c4072754,8172,1.39,9,1966,37.7937038887695,-122.212191734744,No,100
c4072755,21568,2.62,19,1951,37.8663475563869,-122.252065269643,No,61
c4072759,3807,1.43,6,1955,37.6807100079456,-122.112968620064,No,134
c4072763,8146,1.4,6,1934,37.8294597093097,-122.26261990407,No,70
c4072767,23579,2.7,25,1964,37.8004979653273,-122.251929749686,No,118
c4072769,7258,2.13,14,1944,37.8099935530976,-122.253352638901,No,154
c4072774,4144,2.23,6,1908,37.8657456845573,-122.269893148528,No,97
c4072776,5586,1.79,6,1965,37.7648615568146,-122.252889484836,No,103
c4072781,33279,1.58,25,1975,37.6392138607356,-122.075901995146,Yes,64
c4072784,7106,1.39,6,1959,37.7646432455935,-122.166923544198,No,42
c4072786,23850,3.19,19,1957,37.8632272826308,-122.255371027726,No,66
c4072796,7516,1.86,9,1953,37.6667857439967,-122.089128751933,No,65
c4072798,19469,2.42,19,1972,37.4915232347234,-121.924063175128,No,50
c4072799,24726,1.98,23,1968,37.7029916207937,-122.119409534226,No,61
c4072800,15394,1.8,18,1940,37.8002521978125,-122.241292366575,No,44
c4072802,17605,2.85,28,1941,37.8703048053212,-122.291748841561,No,117
c4072803,21921,1.82,30,1950,37.8712443946925,-122.291102122595,Yes,100
c4072804,13262,1.64,5,1951,37.8020714309625,-122.239579602079,No,32
c4072807,7569,1.82,5,1921,37.8112267709113,-122.244564307642,No,56
c4072808,5190,1.59,8,1955,37.7722836899887,-122.213310713854,No,128
c4072809,19128,1.55,16,1969,37.6499564030693,-122.086593063172,No,69
c4072810,5568,1.47,7,1948,37.7255953841729,-122.148985324751,No,130
c4072820,6747,2.69,9,1927,37.767950004463,-122.246861329835,No,155
c4072823,7821,1.7,7,1965,37.8605745039081,-122.277742760636,No,69
c4072830,5329,2.32,8,1953,37.890899563776,-122.29255277216,No,149
c4072833,26730,2.77,42,1960,37.8699674662684,-122.279419422265,No,107
c4072835,7104,1.43,6,1961,37.8531849495021,-122.283021765002,Yes,47
c4072837,11728,3.77,19,1931,37.8678555259594,-122.253433425895,No,138
c4072846,5616,1.76,6,1924,37.811281217662,-122.244405410494,No,95
c4072854,103430,3.12,137,1973,37.5502365725525,-121.989563951348,No,119
c4072859,5368,1.41,6,1964,37.6668195459147,-122.117990977228,No,115
c4072860,7454,1.91,6,1971,37.77409280569,-122.266841736674,No,91
c4072861,4732,1.64,6,1956,37.8596527210919,-122.282090107637,No,96
c4072866,4313,1.67,6,1950,37.6984897978715,-122.086372897161,No,129
c4072869,3649,1.64,5,1957,37.5262208818456,-122.039733803217,No,143
c4072874,10760,2.43,12,1944,37.8775261406911,-122.260295342909,No,59
c4072875,9663,2.37,11,1943,37.864640028249,-122.26013667606,No,41
c4072876,22962,3.33,20,1966,37.8636302317776,-122.256953352905,No,80
c4072879,19375,2.27,16,1964,37.7686852559526,-122.250604437599,No,52
c4072880,6232,1.59,7,1963,37.7068545526174,-122.128468147988,No,43
c4072884,5017,1.74,7,1955,37.7732543279802,-122.285452569324,No,106
c4072885,6685,2.13,8,1927,37.8114952178842,-122.251376976892,No,62
c4072886,8576,2.41,8,1940,37.7591289320648,-122.244958930191,No,54
c4072888,231518,3.04,227,1995,37.7171420307165,-121.913283103606,No,87
c4072889,22316,2.07,20,1975,37.6907171434353,-121.769077321882,No,65
c4072895,8030,1.65,9,1926,37.8646047158006,-122.264615447434,No,91
c4072898,19090,1.89,11,1956,37.8199485108896,-122.249486953175,No,28
c4072900,6661,2.04,10,1945,37.8825695940765,-122.271613150076,No,64
c4072907,23149,3.23,31,1956,37.8041131364594,-122.263484650529,No,81
c4072908,15020,2.55,23,1956,37.8721868647772,-122.287108720394,No,32
c4072910,4826,1.44,5,1968,37.6752763245506,-122.100380450923,No,117
c4072914,36051,2.83,32,1972,37.8665080846162,-122.251258574032,No,48
c4072919,27974,1.88,31,1965,37.6436758161649,-122.08222430027,No,89
c4072924,5724,2.42,8,1957,37.8746272090384,-122.27505934034,No,139
c4072930,12435,1.34,9,1961,37.7811010257584,-122.214611838091,No,41
c4072934,23361,2.67,34,1972,37.814991307021,-122.254281449531,No,103
c4072935,11920,1.3,9,1962,37.7537387768903,-122.163350570781,No,39
c4072937,38174,2.99,39,1967,37.8148056571528,-122.25284187086,No,76
c4072939,8123,1.58,7,1917,37.8647160333406,-122.263329270139,No,72
c4072940,5015,2.16,8,1935,37.8650080090179,-122.271429067219,No,49
c4072942,14686,2.45,17,1941,37.8639290197982,-122.254703924397,No,92
c4072943,6205,1.55,6,1961,37.8487447418951,-122.276501312304,No,103
c4072947,10330,3.27,18,1919,37.867956017037,-122.260157770313,No,48
c4072950,11517,2.2,9,1950,37.878249432576,-122.261868840427,No,39
c4072951,10829,1.43,10,1964,37.6513822113593,-122.077998520702,No,50
c4072953,10656,2.7,13,1941,37.8757145182845,-122.266216951769,No,91
c4072954,5275,1.86,7,1952,37.8625876040985,-122.276018433531,No,81
c4072955,7724,1.58,6,1953,37.704410089734,-122.113766667683,No,85
c4072957,17641,2.62,17,1927,37.807990648486,-122.254906801722,No,47
c4072958,38771,2.14,34,1955,37.7977611182431,-122.246743271554,No,36
c4072967,8582,1.52,16,1963,37.7762814231452,-122.214522478452,No,65
c4072968,19058,1.32,8,1965,37.7618589932953,-122.171930068553,No,17
c4072969,6699,1.39,8,1964,37.6861220028604,-122.125333710516,No,127
c4073959,21625,2.43,31,1948,37.8696663012913,-122.285206309002,Yes,56
c4075751,7188,1.28,7,1964,37.6354819250008,-122.065543091216,No,92
c4075778,11379,1.39,6,1965,37.7908732361036,-122.212109816491,No,42
c4075792,3161,2.36,5,1935,37.8821546163363,-122.275686055771,No,143
c4075907,5096,1.64,6,1926,37.8663854797413,-122.253146208937,No,71
c4075940,4404,1.61,5,1924,37.8605321955842,-122.251701498028,No,69
c4075956,6160,1.73,6,1922,37.8667356645218,-122.265076360922,No,115
c4076061,143739,3.9,123,1978,37.8078264366635,-122.255781116569,No,107
c4076098,8447,1.78,7,1951,37.7677098240196,-122.251706645185,No,94
c4076152,6770,1.87,9,1959,37.6662018182872,-122.116716618069,No,104
c4076164,4263,1.36,5,1962,37.7752265758862,-122.184747745241,No,89
c4076166,10992,2.62,18,1944,37.8500033393434,-122.263909788227,No,98
c4076173,5471,2.52,8,1925,37.8664103490294,-122.253764547532,No,45
c4076178,3586,1.71,7,1934,37.8504745537001,-122.274506336076,No,80
c4076197,21936,1.97,18,1963,37.685690921974,-122.090083949839,No,101
c4076209,7192,1.29,6,1939,37.805573870497,-122.250014989258,No,109
c4076254,8864,1.5,5,1968,37.7475810177674,-122.166018728889,No,41
c4076328,5949,1.32,6,1963,37.7779471079367,-122.181228634072,No,98
c4076356,9074,1.75,7,1953,37.8434581542773,-122.257496824841,No,53
c4076371,67006,3.13,97,1968,37.5552326606616,-121.987165663333,No,94
c4076424,17059,1.86,25,1949,37.7952271762686,-122.249512882828,No,93
c4076997,7556,1.24,5,1920,37.7576209092763,-122.18079310584,No,43
c4076999,15300,2.46,23,1948,37.8797187500579,-122.265508943823,No,174
c4077000,6844,1.82,9,1942,37.8484055752016,-122.276142200985,No,114
c4077004,8013,1.62,8,1968,37.7610718426906,-122.239027960061,No,81
c4077006,5016,1.96,6,1933,37.8583574530334,-122.266241862007,No,40
c4077031,5398,1.48,6,1966,37.6966818349036,-122.069524478799,No,124
c4100126,22920,1.8,24,1971,37.7616989160859,-122.172747421371,No,62
c4100128,19463,3.28,22,1935,37.865978556911,-122.268358703895,No,62
c4100132,8304,1.67,7,1932,37.8656825701966,-122.262836757247,No,39
c4100134,8723,1.69,10,1943,37.811945195718,-122.258956837435,No,133
c4100137,8946,1.62,6,1963,37.7009760548738,-122.080391848915,No,80
c4100138,4781,1.98,7,1945,37.8500432897122,-122.259893952537,No,125
c4100139,38128,2.26,30,1967,37.6621282978844,-122.054971358334,No,94
c4100141,8876,1.99,10,1958,37.870682599879,-122.274330351478,No,101
c4100143,8945,2.28,15,1937,37.8686375748581,-122.254128538205,No,132
c4100144,16497,2.63,19,1951,37.8651756902194,-122.270179524718,No,80
c4100147,4306,1.73,5,1967,37.8725371926871,-122.291653546276,No,120
c4100148,9677,2.86,11,1946,37.8773684652417,-122.259283129442,No,77
c4100160,7628,1.37,6,1968,37.6507610115773,-122.077568930113,No,75
c4100164,3568,1.91,6,1951,37.6814807534457,-122.086298724294,No,201
c4100173,5028,1.31,5,1965,37.7858600083179,-122.206015398621,No,70
c4100178,5421,1.62,6,1973,37.7713117864894,-122.260230458254,No,125
c4100193,9042,1.21,5,1918,37.7940851735,-122.247273045,No,28
c4100194,6710,1.9,10,1941,37.8591410358781,-122.252945520192,No,76
c4100197,28067,2.55,14,1961,37.8023394532449,-122.252907483763,No,38
c4100198,28974,2.45,28,1957,37.763368132929,-122.239836890378,No,74
c4100199,5956,1.84,7,1939,37.7731706794583,-122.281638929283,No,69
c4100200,25395,1.97,31,1966,37.7168255165396,-122.162868332592,No,78
c4100201,17614,1.82,17,1963,37.8448552133801,-122.264628869322,No,42
c4100202,6530,2.13,10,1931,37.8529477237144,-122.252337914322,No,76
c4100205,4840,1.83,7,1952,37.6359889878446,-122.069548805616,No,118
c4100208,24976,2.19,11,1940,37.8137019503532,-122.244334106097,No,34
c4100209,10272,1.51,8,1963,37.6761159248677,-121.759845899775,No,61
c4100210,9236,1.83,9,1963,37.8581641495899,-122.274969141129,No,38
c4100212,7640,1.54,6,1949,37.8470078907375,-122.251415530582,No,95
c4100213,21181,1.54,11,1966,37.7905328136577,-122.211290790491,No,25
c4100214,8169,2.12,11,1939,37.8667084882009,-122.262431927756,No,95
c4100215,35226,2.08,42,1965,37.6954069824467,-122.11058576563,Yes,71
c4100223,16202,2.36,19,1956,37.8642074740597,-122.256026161186,No,118
c4100225,8319,2.03,8,1938,37.8570794801298,-122.266133775893,No,108
c4100230,13346,1.45,12,1958,37.7551246548655,-122.182742504774,No,53
c4100233,175908,1.75,204,1980,37.8390527947834,-122.262937307383,Yes,42
c4100235,17525,1.79,5,1934,37.8660814027667,-122.261258308942,No,35
c4100236,9663,2,10,1963,37.8758048383592,-122.27009615748,No,61
c4100238,212127,2.41,246,1980,37.8225923313888,-122.256661585141,Yes,76
c4100240,45147,2.52,28,1952,37.8127718702586,-122.248194893274,No,20
c4100241,4860,1.6,6,1950,37.5750307734362,-121.979122327872,No,72
c4100245,37478,3.22,50,1959,37.7708190653001,-122.284502717554,No,131
c4100247,5217,1.32,6,1957,37.7819995675062,-122.222771584509,No,102
c4100248,19849,1.48,8,1957,37.8017949137931,-122.243077363336,No,22
c4100250,9605,1.38,9,1966,37.7502224941519,-122.16275682875,No,64
c4108049,6575,1.84,6,1930,37.7621922082087,-122.252098491616,No,76
c4108057,7484,1.46,5,1932,37.8467173646958,-122.250852425975,No,73
c4108067,4107,1.52,7,1953,37.6701035339656,-122.098612140214,No,75
c4108080,15773,2.97,24,1913,37.8715874654265,-122.267174613537,No,49
c4108999,21243,2.4,19,1950,37.8744228851592,-122.269500835589,No,73
c4109000,13773,2.58,18,1958,37.8912605682229,-122.286853897157,No,61
c4117312,4555,1.92,6,1943,37.8500802446298,-122.259614781599,No,122
c4117495,121447,3.1,146,1977,37.5640293217719,-122.020461372121,No,98
c4117550,5925,1.57,6,1955,37.7687272452224,-122.255078178142,No,112
c4117620,11371,1.6,12,1973,37.6701559008122,-122.118464658223,No,116
c4117623,36286,1.88,35,1963,37.6442765833857,-122.082226561769,No,78
c4117734,4328,2.59,6,1927,37.8408243835177,-122.253590191923,No,78
c4117735,60964,2.83,57,1959,37.7783128709157,-122.279951809459,No,55
c4117736,15441,2.09,16,1953,37.8199875298754,-122.251588188114,No,77
c4117743,5739,1.66,9,1939,37.6926169012168,-122.119554569027,No,11
c4117744,4985,1.84,6,1936,37.8831068714101,-122.270052858339,No,38
c4117745,22144,2.29,24,1975,37.5537290635762,-122.006894378354,No,90
c4117746,21207,1.64,19,1950,37.852360498805,-122.276983872737,No,58
c4117748,8630,2.28,11,1943,37.8703177193282,-122.289951977338,No,46
c4117757,36167,2.41,39,1972,37.6493831685821,-122.079483291813,No,68
c4117758,16768,3.17,19,1947,37.8777909721569,-122.267103311751,No,48
c4117761,6035,1.84,9,1955,37.8639654683796,-122.287691505304,No,141
c4117762,11036,1.37,7,1957,37.6813115348342,-122.092304838907,No,61
c4117763,6925,2.04,8,1925,37.8658512416113,-122.269124479999,No,107
c4117770,326415,3.03,391,1971,37.7709221649261,-122.287562582689,No,96
c4117780,6696,1.65,10,1957,37.7257069926478,-122.148576570884,No,135
c4117788,28036,1.83,7,1956,37.8012239057186,-122.225749957587,No,15
c4117793,4179,1.4,6,1940,37.724664548459,-122.152390927432,No,95
c4117795,88530,3.03,110,1969,37.6600717085315,-121.781962068164,No,88
c4117800,6620,1.67,6,1946,37.8549414199626,-122.265195481406,No,69
c4117808,22807,2.69,24,1952,37.8254117862398,-122.264531953824,No,55
c4117809,80184,1.66,82,1969,37.6935703638395,-122.108702608574,Yes,42
c4117813,20585,2.43,20,1951,37.8643399314453,-122.2595354998,No,44
c4117818,18950,1.78,19,1973,37.6293163422625,-122.048542279167,No,83
c4117820,15810,2.29,19,1942,37.8079754885905,-122.245872732853,No,101
c4117822,31449,1.39,8,1953,37.8019306579626,-122.245074678653,No,18
c4117824,43820,2.56,45,1973,37.6862355283914,-122.062532081575,Yes,70
c4117830,15120,1.78,18,1975,37.6699174794293,-122.118720342515,No,102
c4117832,10311,2.15,13,1963,37.8907658286709,-122.294762551554,No,52
c4117833,5369,1.84,6,1964,37.5350926656986,-121.958806451909,No,45
c4117836,19623,2.5,25,1966,37.8687098608093,-122.282813706574,No,51
c4117841,142218,1.49,139,1977,37.6970890666966,-122.10834726486,Yes,57
c4117853,5201,1.53,7,1954,37.7182249071931,-122.165521300549,No,94
c4117854,10399,1.36,9,1973,37.6884064811912,-121.769186180998,No,61
c4117863,18345,2.22,18,1957,37.8005944735672,-122.252162183838,No,121
c4117865,19905,1.61,17,1964,37.6645507822957,-122.109472368317,No,75
c4117868,12728,2.47,18,1937,37.8130476151467,-122.243123131903,No,94
c4117878,25174,3.13,29,1949,37.8237307758347,-122.249899268473,No,58
c4117879,4037,1.88,6,1931,37.7690436431279,-122.246054491968,No,121
c4117888,11219,1.82,14,1950,37.8618113691129,-122.274767053007,No,72
